日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/06/19,新竹,NO2,8.5,8.5,7.8,7,5.1,6.9,6.5,8.6,15,14,11,11,8,7.9,8.9,11,15,17,17,13,12,7.3,11,11
2017/06/19,新竹,NOx,9.8,12,9.8,8.8,6.4,10,13,23,40,41,20,18,13,11,11,12,17,19,18,14,15,9.7,14,13
2017/06/19,新竹,O3,7.6,2.8,3.1,4.1,4,2.7,2.8,4.2,4.8,4.8,7.9,10,22,36,45,47,38,32,27,18,10,11,8.1,8.7
2017/06/19,新竹,PM10,20,18,20,18,19,18,13,12,18,20,18,18,19,20,22,28,28,32,32,31,24,19,17,16
2017/06/19,新竹,PM2.5,7,6,3,5,1,3,5,2,6,8,5,2,6,12,13,13,16,17,13,9,7,7,5,3
2017/06/19,新竹,RAINFALL,NR,1.4,0.4,NR,NR,5.2,0.8,NR,0.4,0.4,1,0.8,0.6,NR,NR,0.8,0.4,1,1.2,1,1.6,0.6,1,1
2017/06/19,新竹,RH,79,84,83,82,82,86,88,87,83,83,81,81,75,69,69,72,77,76,73,67,66,63,64,68
2017/06/19,新竹,SO2,1.4,2.1,2.1,1.9,2.1,2,2,2,2.4,2.9,2.6,2.5,2.7,2.7,2.7,2.6,2.8,3,3.1,3,3.1,2.2,2.6,3.1
2017/06/19,新竹,THC,1.9,2,1.9,1.9,1.9,2,1.9,2,2.2,2.1,1.9,1.9,1.8,1.8,1.9,1.9,2,2,2,1.9,1.9,1.8,1.8,1.9
2017/06/19,新竹,WD_HR,220,72,76,74,64,77,70,82,175,203,242,235,245,247,250,245,248,248,251,241,240,242,221,208
2017/06/19,新竹,WIND_DIREC,81,84,79,82,88,90,44,31,203,226,230,236,242,246,251,249,249,250,248,221,251,228,203,200
2017/06/19,新竹,WIND_SPEED,1.2,1.5,1.4,1.6,1.1,1.7,1.5,0.9,0.9,1.3,3.4,2.2,3.6,3.5,4.6,3.9,3.7,3.6,3.5,2.4,2,2.2,1.9,2.5
2017/06/19,新竹,WS_HR,0.8,1.3,0.8,0.7,0.6,0.9,0.9,0.9,0.4,0.9,3,2.2,3.1,3.5,3.6,3.3,3.6,3.3,3.3,2.8,2.4,2.8,1.6,1.6
2017/06/20,新竹,AMB_TEMP,27,28,28,28,28,28,28,29,29,29,31,32,33,33,33,32,31,30,30,29,30,29,29,29
2017/06/20,新竹,CH4,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2017/06/20,新竹,CO,0.24,0.14,0.11,0.12,0.16,0.18,0.21,0.29,0.29,0.29,0.25,0.26,0.29,0.26,0.24,0.27,0.33,0.33,0.44,0.41,0.39,0.38,0.29,0.21
2017/06/20,新竹,NMHC,0.13,0.09,0.05,0.06,0.04,0.04,0.06,0.07,0.08,0.1,0.1,0.1,0.12,0.09,0.09,0.11,0.12,0.09,0.14,0.15,0.13,0.14,0.11,0.08
2017/06/20,新竹,NO,1.5,1.1,0.9,0.7,0.7,0.9,2.7,4,4.2,4.2,4.7,3.4,2.3,1.5,1.6,1.5,2,2.2,3.1,2,1.3,1.4,1.4,1.3
2017/06/20,新竹,NO2,14,9.7,4.4,9.2,7.1,8.7,9.5,7.9,7.4,7.6,6.9,5.7,7.2,6.9,6.5,7.2,9.7,8.5,12,12,12,12,11,8.8
2017/06/20,新竹,NOx,16,11,5.3,9.9,7.8,9.6,12,12,12,12,12,9.1,9.5,8.4,8,8.7,12,11,15,14,13,13,12,10
2017/06/20,新竹,O3,7.1,13,20,19,13,11,11,14,15,15,19,24,43,41,37,36,22,17,9.8,14,17,13,13,11
2017/06/20,新竹,PM10,18,24,21,16,21,21,19,18,20,21,21,28,31,32,31,28,26,25,25,27,25,21,20,18
2017/06/20,新竹,PM2.5,7,5,2,8,7,4,3,6,9,8,7,7,8,8,6,6,8,8,6,8,8,5,5,6
2017/06/20,新竹,RAINFALL,1,1,1.2,1,0.8,NR,NR,1.8,1,2.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.4,NR,NR,NR,NR
2017/06/20,新竹,RH,69,66,64,65,68,67,66,63,64,64,57,50,48,50,48,51,60,64,61,64,62,63,64,62
2017/06/20,新竹,SO2,2.7,2.3,2.3,2.9,2.7,3.1,3.4,2.9,2.7,2.6,2.4,1.9,1.8,2,1.7,1.8,2.2,2.4,2.8,2,2.3,2.4,2.7,2.5
2017/06/20,新竹,THC,1.9,1.9,1.8,1.8,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.8,1.8
2017/06/20,新竹,WD_HR,213,245,235,239,236,231,238,237,234,233,231,236,240,245,244,246,254,251,245,247,250,248,238,242
2017/06/20,新竹,WIND_DIREC,227,250,224,249,240,222,249,234,234,230,234,235,239,242,249,249,258,244,245,251,250,245,235,242
2017/06/20,新竹,WIND_SPEED,1.8,3.6,2.8,1.7,3.6,2.6,3.9,3.5,3.5,4.8,3.9,4.4,3.6,4.1,4.2,3,4,3.4,3.1,4,3.8,3.9,2.5,3.4
2017/06/20,新竹,WS_HR,1,2.1,2.7,1.6,2.5,2.5,2.5,3.2,3.4,3.4,3.6,4,4,4.2,4.3,4.1,3.5,3.9,3.5,3.4,3.6,3.4,2.9,2.6
2017/06/21,新竹,AMB_TEMP,29,29,29,29,29,29,29,29,30,30,31,32,0,21,31,31,31,30,30,30,29,29,29,29
2017/06/21,新竹,CH4,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7
2017/06/21,新竹,CO,0.16,0.14,0.13,0.12,0.12,0.13,0.2,0.29,0.29,0.32,0.34,0.36,0,0.26,0.24,0.24,0.24,0.34,0.41,0.53,0.52,0.47,0.38,0.29
2017/06/21,新竹,NMHC,0.05,0.04,0.04,0.03,0.03,0.04,0.05,0.08,0.09,0.09,0.14,0.14,0,0.11,0.1,0.11,0.1,0.13,0.15,0.16,0.18,0.21,0.18,0.15
2017/06/21,新竹,NO,0.9,0.8,0.7,1.6,1.4,1.4,2.5,4.8,5.6,6.9,5,3,0,2.4,2.1,4.1,2.8,2.4,2.6,3.6,4.1,4.1,3.1,2.1
2017/06/21,新竹,NO2,6,4.7,4.8,4.2,4.4,4.9,6.7,8.2,7.5,9.9,11,11,0,5.3,5.4,7.5,5.5,5.1,7.2,14,15,15,11,10
2017/06/21,新竹,NOx,6.9,5.5,5.4,5.8,5.8,6.3,9.2,13,13,17,16,14,0,7.8,7.6,12,8.3,7.5,9.8,18,19,19,15,12
2017/06/21,新竹,O3,12,12,16,15,13,13,13,12,13,14,26,33,0,31,32,24,24,17,15,6.5,5.7,5.7,6.9,7.8
2017/06/21,新竹,PM10,16,15,11,11,11,10,11,17,20,17,22,33,0,24,23,26,22,19,19,18,17,17,17,13
2017/06/21,新竹,PM2.5,8,7,4,2,1,1,1,3,7,5,6,8,0,13,11,8,4,3,4,5,5,6,4,6
2017/06/21,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,0.4,NR,NR,NR,0.4,0,NR,0.6,0,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/21,新竹,RH,61,58,59,58,60,60,60,59,58,58,58,59,0,49,69,69,72,73,71,68,69,68,67,67
2017/06/21,新竹,SO2,2.1,1.9,1.8,1.6,1.8,2,1.8,1.9,2.3,3.3,2.4,2.2,0,2.2,2.2,3,2.5,1.8,2.1,4.6,4,2.8,2.1,2.2
2017/06/21,新竹,THC,1.8,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,0,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.9
2017/06/21,新竹,WD_HR,241,235,236,243,242,246,233,233,241,243,244,249,0,255,258,253,254,252,247,249,249,249,242,231
2017/06/21,新竹,WIND_DIREC,237,230,235,240,248,244,223,235,239,240,244,251,0,257,253,249,257,259,241,253,250,244,230,233
2017/06/21,新竹,WIND_SPEED,2.9,3.3,2.6,2.7,2.7,2.4,2.3,2.8,3.3,2.8,3.9,4.1,0,4.6,4.1,5.3,4,3.5,3.7,2.8,3,2.3,1.7,1.6
2017/06/21,新竹,WS_HR,2.8,2.7,2.7,3,2.7,2.4,1.9,2.4,2.9,3,3.1,3.2,0,3.5,3.5,3.5,3.9,3.1,2.7,2.8,2.4,2.2,1.9,1.5
2017/06/22,新竹,AMB_TEMP,29,28,28,28,27,27,28,29,32,32,32,33,32,33,33,32,31,31,30,30,29,29,29,29
2017/06/22,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8
2017/06/22,新竹,CO,0.3,0.24,0.24,0.23,0.25,0.26,0.32,0.42,0.39,0.41,0.42,0.3,0.26,0.27,0.24,0.24,0.27,0.34,0.41,0.42,0.46,0.53,0.48,0.39
2017/06/22,新竹,NMHC,0.17,0.15,0.1,0.1,0.1,0.12,0.11,0.13,0.12,0.1,0.1,0.08,0.06,0.07,0.12,0.09,0.07,0.09,0.1,0.11,0.11,0.18,0.19,0.17
2017/06/22,新竹,NO,2.1,0.2,0.4,1.5,0.5,1.3,5.3,7.7,6.4,4.4,3.5,1.5,1.6,2.7,3.6,1.9,1.4,2.2,1.3,0.5,1.4,6.3,5.8,2.5
2017/06/22,新竹,NO2,12,14,12,16,13,11,12,13,11,12,13,8.1,9,13,11,6.3,6.3,10,11,9.9,15,20,20,18
2017/06/22,新竹,NOx,14,14,13,17,13,13,17,21,17,17,17,9.7,11,15,14,8.2,7.7,12,12,10,17,27,26,21
2017/06/22,新竹,O3,5.7,5.7,5.4,3.2,5.7,7.2,8.2,11,16,23,33,37,35,37,25,25,19,18,17,17,9.4,2.9,2.5,3.6
2017/06/22,新竹,PM10,10,11,15,16,12,10,16,21,21,23,26,27,25,29,30,25,20,13,13,15,16,20,20,15
2017/06/22,新竹,PM2.5,7,3,3,5,4,7,10,11,9,7,6,8,6,9,10,7,7,6,7,6,4,6,6,5
2017/06/22,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/22,新竹,RH,69,69,69,71,72,72,68,62,56,57,58,60,62,62,63,63,65,69,72,73,73,71,70,71
2017/06/22,新竹,SO2,3,2.9,3.1,3.1,2.5,2,2.1,2.7,3.2,4.2,5.3,3.4,3.6,4.8,4.1,2.5,2.1,2.9,2.9,2,3.7,4.8,3.4,3
2017/06/22,新竹,THC,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.8,1.8,1.8,1.8,1.9,2,1.9
2017/06/22,新竹,WD_HR,238,237,208,157,177,177,192,247,249,257,251,255,256,255,254,257,257,255,252,240,228,221,194,195
2017/06/22,新竹,WIND_DIREC,240,220,181,162,203,173,233,249,256,260,249,252,253,254,252,246,254,255,244,233,230,223,174,104
2017/06/22,新竹,WIND_SPEED,1.5,1.6,1,1,0.9,0.9,1.4,1.2,3.4,3.6,4.1,4.2,4.2,3.9,5.4,3.9,4.2,3,3.4,2,2.2,1,0.8,0.5
2017/06/22,新竹,WS_HR,1.3,1.3,1,0.7,0.8,0.8,1,0.9,1.9,2.8,3.3,3.8,4,3.5,3.6,3.6,3.2,3.1,2.7,1.9,1.8,1.2,0.9,0.3
2017/06/23,新竹,AMB_TEMP,29,28,28,28,28,27,28,30,31,32,32,33,33,32,31,31,31,30,30,30,30,29,29,29
2017/06/23,新竹,CH4,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.8
2017/06/23,新竹,CO,0.37,0.29,0.26,0.28,0.25,0.26,0.33,0.34,0.36,0.35,0.36,0.38,0.29,0.23,0.21,0.22,0.23,0.29,0.39,0.53,0.56,0.5,0.47,0.45
2017/06/23,新竹,NMHC,0.16,0.15,0.14,0.17,0.14,0.14,0.14,0.11,0.1,0.1,0.1,0.12,0.09,0.07,0.05,0.06,0.06,0.07,0.1,0.15,0.18,0.15,0.15,0.16
2017/06/23,新竹,NO,2.7,3,2.9,3.2,2.4,6.1,13,9.3,6.1,6.2,7,5.3,4.1,4,2.5,3,2.4,1.6,1.9,4.6,7.6,7.9,5.3,4.9
2017/06/23,新竹,NO2,18,16,15,15,14,15,13,11,9.7,12,14,14,9.9,7,5.9,7.9,4.4,5.2,7.9,14,19,19,18,19
2017/06/23,新竹,NOx,21,19,18,18,17,21,25,21,16,18,21,19,14,11,8.4,11,6.8,6.8,9.8,19,26,27,23,24
2017/06/23,新竹,O3,2.6,2.3,3.1,2.4,2.9,3.9,5.8,10,15,17,22,29,25,21,27,19,18,17,12,4.8,3,2.9,3.5,2.7
2017/06/23,新竹,PM10,16,16,17,17,17,19,17,17,16,20,28,32,29,20,17,22,21,17,18,18,16,19,19,18
2017/06/23,新竹,PM2.5,6,6,7,5,4,8,9,10,6,7,13,12,8,7,8,6,1,1,1,4,8,7,8,7
2017/06/23,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/23,新竹,RH,71,73,73,75,75,76,73,69,66,64,61,59,58,59,66,68,69,71,68,67,67,69,70,70
2017/06/23,新竹,SO2,3.2,2.8,2.5,2.3,2.5,2.7,2.9,3.5,3.5,4.9,6.2,5.4,3.4,2.5,2.5,3,1.3,1.2,1.2,3.1,5,3.5,3,2.3
2017/06/23,新竹,THC,2,2,2,2.1,2,2,2,1.9,1.8,1.8,1.8,1.9,1.8,1.7,1.7,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.9,2
2017/06/23,新竹,WD_HR,229,208,220,233,228,230,226,243,244,255,251,250,256,255,260,255,245,248,247,232,224,179,171,251
2017/06/23,新竹,WIND_DIREC,248,181,211,255,230,241,244,245,245,254,237,249,259,248,259,253,247,251,250,230,179,177,168,252
2017/06/23,新竹,WIND_SPEED,1.2,0.8,0.8,1.3,1.4,1,1.8,2.8,2.1,3.3,3.4,2.5,3.6,3.4,3.9,3.7,3.1,2.8,2.9,2.2,1.3,0.8,1.2,0.6
2017/06/23,新竹,WS_HR,0.6,0.5,0.6,0.6,1,0.8,1,2,2.3,2.3,2.9,2.3,2.6,2.7,2.8,3,3.1,2.8,2.5,1.9,1.7,1.2,0.9,0.6
2017/06/24,新竹,AMB_TEMP,29,28,28,28,27,28,28,30,31,32,32,32,32,32,32,31,31,31,31,30,30,30,30,30
2017/06/24,新竹,CH4,1.9,1.8,1.8,1.8,2,1.9,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2017/06/24,新竹,CO,0.45,0.34,0.3,0.28,0.31,0.34,0.33,0.34,0.34,0.41,0.36,0.28,0.28,0.26,0.25,0.27,0.3,0.38,0.58,0.6,0.47,0.42,0.35,0.27
2017/06/24,新竹,NMHC,0.19,0.13,0.12,0.15,0.18,0.18,0.11,0.09,0.09,0.11,0.09,0.06,0.05,0.05,0.04,0.06,0.07,0.1,0.14,0.15,0.14,0.14,0.12,0.08
2017/06/24,新竹,NO,7.4,4.6,3.5,2.8,3.1,5.8,6.7,7.4,4.8,5.4,4.6,3.5,3.6,2.8,2.3,2.7,2.8,3.8,4.6,5.2,3,2.8,2.4,1.7
2017/06/24,新竹,NO2,19,15,15,15,14,12,9.7,7.9,8,11,11,5.9,5.7,4.6,3.6,4,4.2,7.2,13,15,12,12,10,8.2
2017/06/24,新竹,NOx,26,19,19,17,17,18,16,15,13,16,15,9.4,9.3,7.4,5.9,6.7,7,11,18,21,15,15,13,9.8
2017/06/24,新竹,O3,2.3,2.5,2.3,2.8,3.4,5.9,8.2,13,19,27,28,26,23,27,25,21,19,14,7.3,5.8,11,9.6,12,13
2017/06/24,新竹,PM10,22,20,19,16,13,15,16,18,23,24,24,27,24,19,18,17,18,16,14,19,22,24,22,14
2017/06/24,新竹,PM2.5,1,6,9,8,6,6,5,3,8,13,11,6,2,2,5,7,5,2,3,2,4,7,6,7
2017/06/24,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/24,新竹,RH,70,71,71,70,70,70,68,64,63,60,62,63,63,64,66,63,63,59,62,65,66,63,62,63
2017/06/24,新竹,SO2,2.2,2.3,2.5,3.2,2.2,2,2.7,2.7,3.1,3.9,4,2.9,2.8,2.5,1.8,1.6,1.5,1.6,3.9,3.8,2.3,2.4,2.3,1.6
2017/06/24,新竹,THC,2.1,2,1.9,2,2.1,2.1,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.9,1.8,1.8
2017/06/24,新竹,WD_HR,211,215,166,175,186,191,227,240,247,252,256,253,250,250,251,249,249,241,243,244,247,237,232,247
2017/06/24,新竹,WIND_DIREC,238,167,123,180,190,212,235,251,234,260,258,252,256,250,250,248,249,244,235,243,254,235,242,244
2017/06/24,新竹,WIND_SPEED,1.1,1.3,0.7,0.6,0.6,1,1.6,3.3,3.2,3.4,4.9,5.6,4.6,5.3,3.5,4.8,4.5,2.9,2.6,3.1,3,3.2,2.8,2.8
2017/06/24,新竹,WS_HR,0.7,0.8,0.8,0.3,0.3,0.7,1,2.1,3,2.8,3.7,4.3,4.2,4,3.6,3.4,3.7,2.6,2.2,2.3,2.3,2.4,2.4,2.3
2017/06/25,新竹,AMB_TEMP,29,29,29,29,29,29,29,30,31,32,32,32,32,32,32,31,31,31,30,30,30,30,30,30
2017/06/25,新竹,CH4,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2017/06/25,新竹,CO,0.24,0.15,0.14,0.14,0.13,0.14,0.15,0.17,0.21,0.33,0.25,0.23,0.24,0.2,0.21,0.22,0.27,0.36,0.44,0.41,0.41,0.37,0.32,0.26
2017/06/25,新竹,NMHC,0.07,0.06,0.04,0.06,0.04,0.03,0.03,0.04,0.04,0.07,0.08,0.06,0.06,0.04,0.05,0.05,0.07,0.09,0.1,0.13,0.12,0.12,0.1,0.07
2017/06/25,新竹,NO,1.6,0.4,0.4,0.4,0.3,0.3,0.5,1.6,1.8,3.5,2.3,1.5,1.6,1.4,1.5,1.5,1.4,1.6,1.4,1.2,1.3,1.1,0.9,0.7
2017/06/25,新竹,NO2,6.8,6.4,5.4,6.4,5.9,4.8,4.6,5,5.1,9.8,6.4,5.3,5.4,4.7,5.1,5.2,6,8.8,12,13,13,12,12,10
2017/06/25,新竹,NOx,8.3,6.8,5.8,6.7,6.2,5.2,5.1,6.6,6.9,13,8.7,6.8,7,6.1,6.5,6.7,7.3,10,14,14,14,13,12,11
2017/06/25,新竹,O3,14,15,17,14,16,18,18,19,22,23,28,25,25,25,24,25,23,20,16,17,14,14,13,12
2017/06/25,新竹,PM10,12,17,17,14,14,14,9,12,21,25,28,24,21,22,25,22,18,20,22,24,24,25,24,23
2017/06/25,新竹,PM2.5,3,2,3,1,3,3,1,1,4,7,10,8,5,6,2,1,3,5,7,7,8,10,10,14
2017/06/25,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/25,新竹,RH,66,64,65,65,65,63,63,62,59,59,57,58,57,62,63,64,65,66,66,62,61,62,64,64
2017/06/25,新竹,SO2,2.1,1.7,1.5,2.4,1.9,1.6,1.4,1.6,2.2,4.2,2.3,1.9,1.8,1.9,1.7,1.9,1.8,2.3,3.3,2.5,2.2,2,2.2,2
2017/06/25,新竹,THC,1.8,1.8,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.9,1.8,1.8,1.8,1.8
2017/06/25,新竹,WD_HR,246,249,239,234,246,250,247,248,251,253,254,259,250,253,252,252,248,245,246,246,246,241,244,243
2017/06/25,新竹,WIND_DIREC,243,246,230,239,249,250,246,250,248,260,254,260,250,241,257,246,250,245,249,249,242,237,248,240
2017/06/25,新竹,WIND_SPEED,2.5,3.6,3.3,3.6,3.7,3.3,3.8,4.2,3.9,3.6,4.5,4.8,4.5,4.8,4.9,4.4,3,2.6,2.9,3.2,2.9,2.9,2.6,3
2017/06/25,新竹,WS_HR,2.5,3.1,2.6,2.5,2.8,3.1,3.2,3.4,3.9,3.3,4,4.2,3.7,4.4,3.9,3.6,3.2,2.8,2.7,2.5,2.6,2.4,2.3,2.5
2017/06/26,新竹,AMB_TEMP,30,29,29,29,29,29,29,30,31,32,33,33,33,33,32,32,31,31,31,31,30,30,30,30
2017/06/26,新竹,CH4,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2017/06/26,新竹,CO,0.18,0.12,0.12,0.11,0.1,0.11,0.15,0.23,0.23,0.25,0.3,0.25,0.21,0.17,0.18,0.18,0.23,0.33,0.52,0.42,0.36,0.32,0.27,0.23
2017/06/26,新竹,NMHC,0.05,0.04,0.03,0.02,0.03,0.03,0.04,0.06,0.06,0.07,0.1,0.06,0.1,0.05,0.06,0.05,0.07,0.09,0.17,0.15,0.11,0.09,0.09,0.09
2017/06/26,新竹,NO,0.4,0.5,0.3,0.2,0.2,0.3,1.1,2.8,2.4,2.8,3,2.2,2.1,3.2,3,2.5,2.4,2.8,4,2.7,4.7,2.3,1.8,1.4
2017/06/26,新竹,NO2,8.7,6.1,5.7,5.3,5.2,6.6,6.6,8.3,7.3,8.8,11,9.5,5.2,5.5,5.6,4.8,5,8.5,17,14,16,10,10,9.6
2017/06/26,新竹,NOx,9.1,6.5,5.9,5.5,5.4,6.9,7.7,11,9.7,12,14,12,7.3,8.7,8.7,7.3,7.4,11,21,17,21,12,12,11
2017/06/26,新竹,O3,15,16,16,17,17,17,18,18,23,27,36,41,23,22,25,24,23,16,10,12,8.4,11,9.6,9.5
2017/06/26,新竹,PM10,21,14,13,11,11,9,11,14,20,33,43,51,0,25,27,31,31,25,19,23,28,31,31,29
2017/06/26,新竹,PM2.5,14,8,2,3,1,1,1,1,3,4,7,10,0,6,5,5,2,1,6,9,8,4,5,7
2017/06/26,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0,0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/26,新竹,RH,61,64,66,65,65,65,61,58,56,55,59,59,56,60,62,64,66,62,61,64,71,74,74,72
2017/06/26,新竹,SO2,2.1,2,2,1.8,1.9,2.2,2.1,2.2,2.3,2.9,3.9,4.2,2,2.6,2.6,2.1,1.9,2.3,4,2.8,4.3,3.5,3,2.4
2017/06/26,新竹,THC,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.9,1.9,1.8,1.8,1.8,1.8
2017/06/26,新竹,WD_HR,243,248,250,246,242,234,239,247,245,250,254,260,253,258,255,253,250,245,244,248,254,250,249,251
2017/06/26,新竹,WIND_DIREC,245,250,252,241,228,237,235,250,240,256,246,260,253,254,254,245,251,235,247,253,251,253,250,249
2017/06/26,新竹,WIND_SPEED,3.2,4.2,3.7,3.4,2.9,3.3,2.9,4.2,4.6,4.2,4.2,5.3,4.4,6.2,4.2,4.1,3.1,2.5,2.6,3.3,3.4,3.3,3.1,2.2
2017/06/26,新竹,WS_HR,2.5,3.2,3.3,3.3,2.6,2.5,2.5,3.1,3.4,3.4,3.4,4.1,3.9,4.3,3.9,3.8,3.1,2.6,2.4,2.6,3,2.6,2.9,1.9
2017/06/27,新竹,AMB_TEMP,29,29,29,29,28,28,29,30,31,32,32,32,33,32,32,31,31,31,30,29,29,29,29,29
2017/06/27,新竹,CH4,1.7,1.8,1.8,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.7,1.6,1.7,1.7,1.7,1.7,1.7
2017/06/27,新竹,CO,0.21,0.22,0.22,0.21,0.24,0.23,0.22,0.33,0.37,0.37,0.23,0.24,0.24,0.21,0.2,0.22,0.28,0.32,0.29,0.28,0.31,0.36,0.23,0.18
2017/06/27,新竹,NMHC,0.1,0.1,0.1,0.09,0.12,0.11,0.07,0.1,0.11,0.1,0.06,0.07,0.06,0.06,0.05,0.05,0.08,0.08,0.06,0.05,0.08,0.11,0.05,0.03
2017/06/27,新竹,NO,1,0.9,1.3,1.1,1.8,2,3.9,6.1,6.9,5.3,2.4,2.3,3,4.2,4.2,4,4.4,1.9,1.2,0.8,0.7,0.7,0.7,0.7
2017/06/27,新竹,NO2,9.3,10,12,11,14,12,9.5,9.3,11,9.2,4.9,4.6,5.7,7.2,5.4,8.7,8.7,8.7,6.1,5.8,7.9,9.2,9.2,4.2
2017/06/27,新竹,NOx,10,11,13,12,16,14,13,15,18,14,7.3,6.9,8.7,11,9.6,13,13,11,7.3,6.5,8.6,9.9,9.8,4.9
2017/06/27,新竹,O3,8.8,7.7,5.7,6.9,3.6,6.2,9.6,12,15,19,27,26,25,22,21,18,18,18,20,26,27,23,20,22
2017/06/27,新竹,PM10,25,24,21,17,18,21,19,20,27,32,33,28,28,28,20,18,22,23,21,26,32,32,26,21
2017/06/27,新竹,PM2.5,8,8,4,5,7,5,4,8,8,7,6,4,6,8,8,4,3,4,3,5,12,13,9,9
2017/06/27,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/06/27,新竹,RH,71,71,69,69,71,72,71,67,64,63,64,62,61,63,65,67,67,68,72,76,75,73,72,73
2017/06/27,新竹,SO2,2.2,2.2,2.9,3,4,3.1,2.7,3,4,3.6,1.9,1.8,2.4,2.8,2.4,3.1,3,2.5,1.9,1.9,1.7,1.8,2.1,1.3
2017/06/27,新竹,THC,1.9,1.9,1.9,1.8,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.7,1.7
2017/06/27,新竹,WD_HR,247,231,234,222,228,240,242,236,230,250,251,252,250,255,262,264,249,252,291,312,319,281,260,244
2017/06/27,新竹,WIND_DIREC,246,229,219,225,233,245,237,239,237,249,255,262,252,267,265,268,256,261,320,332,64,232,239,239
2017/06/27,新竹,WIND_SPEED,1.6,2.1,1.9,1.9,1.9,2,2.6,2.5,3.5,3,3.6,3.8,4.4,3.7,3.3,3.2,2.3,1.4,1.7,1.1,0.9,1.5,1.2,1.1
2017/06/27,新竹,WS_HR,1.9,1.8,1.4,1.6,1.4,1.6,1.9,1.9,2.2,2.6,3.4,3.3,3.3,3.6,3.4,2.7,2.1,1.7,1.4,1,0.4,0.9,0.3,0.9
2017/06/28,新竹,AMB_TEMP,29,29,28,28,28,28,28,29,30,30,32,32,33,33,34,33,33,32,31,30,30,30,29,29
